trip_id,route_id,direction_id,start_time,start_date,schedule_relationship,train_id,is_assigned,direction,stop_sequence,stop_id,arrival_delay,arrival_uncertainty,departure_delay,departure_uncertainty,schedule_relationship_update,scheduled_track,actual_track,timestamp
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,626N,0,0,0,0,0,3,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,621N,0,0,0,0,0,3,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,416N,0,0,0,0,0,4,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,222N,0,0,0,0,0,3,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,221N,0,0,0,0,0,3,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,220N,0,0,0,0,0,3,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,219N,0,0,0,0,0,3,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,218N,0,0,0,0,0,3,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,217N,0,0,0,0,0,3,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,216N,0,0,0,0,0,3,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,215N,0,0,0,0,0,3,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,214N,0,0,0,0,0,3,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,213N,0,0,0,0,0,3,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,505N,0,0,0,0,0,2,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,504N,0,0,0,0,0,2,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,503N,0,0,0,0,0,2,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,502N,0,0,0,0,0,2,,0
135450_5..N73R,5,0,,20170811,0,05 2234+ BWG/DYR,False,1,0,501N,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,501S,0,0,0,0,0,1,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,502S,0,0,0,0,0,1,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,503S,0,0,0,0,0,1,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,504S,0,0,0,0,0,1,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,505S,0,0,0,0,0,1,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,213S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,214S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,215S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,216S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,217S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,218S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,219S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,220S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,221S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,222S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,416S,0,0,0,0,0,1,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,621S,0,0,0,0,0,1,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,626S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,629S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,631S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,635S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,640S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,418S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,419S,0,0,0,0,0,2,,0
135800_5..S08R,5,0,,20170811,0,05 2238  DYR/BWG,False,3,0,420S,0,0,0,0,0,2,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,420N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,419N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,418N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,640N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,635N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,631N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,629N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,626N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,621N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,416N,0,0,0,0,0,4,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,222N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,221N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,220N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,219N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,218N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,217N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,216N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,215N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,214N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,213N,0,0,0,0,0,3,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,505N,0,0,0,0,0,2,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,504N,0,0,0,0,0,2,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,503N,0,0,0,0,0,2,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,502N,0,0,0,0,0,2,,0
136450_5..N73R,5,0,,20170811,0,05 2244+ BWG/DYR,False,1,0,501N,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,501S,0,0,0,0,0,1,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,502S,0,0,0,0,0,1,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,503S,0,0,0,0,0,1,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,504S,0,0,0,0,0,1,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,505S,0,0,0,0,0,1,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,213S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,214S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,215S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,216S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,217S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,218S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,219S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,220S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,221S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,222S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,416S,0,0,0,0,0,1,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,621S,0,0,0,0,0,1,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,626S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,629S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,631S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,635S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,640S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,418S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,419S,0,0,0,0,0,2,,0
136800_5..S08R,5,0,,20170811,0,05 2248  DYR/BWG,False,3,0,420S,0,0,0,0,0,2,,0
127800_6..S01R,6,0,,20170811,0,06 2118  PEL/BBR,True,3,0,638S,0,0,0,0,0,1,1,0
127800_6..S01R,6,0,,20170811,0,06 2118  PEL/BBR,True,3,0,639S,0,0,0,0,0,1,,0
127800_6..S01R,6,0,,20170811,0,06 2118  PEL/BBR,True,3,0,640S,0,0,0,0,0,1,,0
128100_6..N01R,6,0,,20170811,0,06 2121  BBR/PEL,True,1,0,603N,0,0,0,0,0,3,3,0
128100_6..N01R,6,0,,20170811,0,06 2121  BBR/PEL,True,1,0,602N,0,0,0,0,0,3,,0
128100_6..N01R,6,0,,20170811,0,06 2121  BBR/PEL,True,1,0,601N,0,0,0,0,0,3,,0
128550_6..S01R,6,0,,20170811,0,06 2125+ PEL/BBR,True,3,0,636S,0,0,0,0,0,1,1,0
128550_6..S01R,6,0,,20170811,0,06 2125+ PEL/BBR,True,3,0,637S,0,0,0,0,0,1,,0
128550_6..S01R,6,0,,20170811,0,06 2125+ PEL/BBR,True,3,0,638S,0,0,0,0,0,1,,0
128550_6..S01R,6,0,,20170811,0,06 2125+ PEL/BBR,True,3,0,639S,0,0,0,0,0,1,,0
128550_6..S01R,6,0,,20170811,0,06 2125+ PEL/BBR,True,3,0,640S,0,0,0,0,0,1,,0
128600_6..N01R,6,0,,20170811,0,06 2126  BBR/PEL,True,1,0,604N,0,0,0,0,0,3,3,0
128600_6..N01R,6,0,,20170811,0,06 2126  BBR/PEL,True,1,0,603N,0,0,0,0,0,3,,0
128600_6..N01R,6,0,,20170811,0,06 2126  BBR/PEL,True,1,0,602N,0,0,0,0,0,3,,0
128600_6..N01R,6,0,,20170811,0,06 2126  BBR/PEL,True,1,0,601N,0,0,0,0,0,3,,0
129100_6..N01R,6,0,,20170811,0,06 2131  BBR/PEL,True,1,0,608N,0,0,0,0,0,3,3,0
129100_6..N01R,6,0,,20170811,0,06 2131  BBR/PEL,True,1,0,607N,0,0,0,0,0,3,,0
129100_6..N01R,6,0,,20170811,0,06 2131  BBR/PEL,True,1,0,606N,0,0,0,0,0,3,,0
129100_6..N01R,6,0,,20170811,0,06 2131  BBR/PEL,True,1,0,604N,0,0,0,0,0,3,,0
129100_6..N01R,6,0,,20170811,0,06 2131  BBR/PEL,True,1,0,603N,0,0,0,0,0,3,,0
129100_6..N01R,6,0,,20170811,0,06 2131  BBR/PEL,True,1,0,602N,0,0,0,0,0,3,,0
129100_6..N01R,6,0,,20170811,0,06 2131  BBR/PEL,True,1,0,601N,0,0,0,0,0,3,,0
129350_6..S01R,6,0,,20170811,0,06 2133+ PEL/BBR,True,3,0,631S,0,0,0,0,0,1,1,0
129350_6..S01R,6,0,,20170811,0,06 2133+ PEL/BBR,True,3,0,632S,0,0,0,0,0,1,,0
129350_6..S01R,6,0,,20170811,0,06 2133+ PEL/BBR,True,3,0,633S,0,0,0,0,0,1,,0
129350_6..S01R,6,0,,20170811,0,06 2133+ PEL/BBR,True,3,0,634S,0,0,0,0,0,1,,0
129350_6..S01R,6,0,,20170811,0,06 2133+ PEL/BBR,True,3,0,635S,0,0,0,0,0,1,,0
129350_6..S01R,6,0,,20170811,0,06 2133+ PEL/BBR,True,3,0,636S,0,0,0,0,0,1,,0
129350_6..S01R,6,0,,20170811,0,06 2133+ PEL/BBR,True,3,0,637S,0,0,0,0,0,1,,0
129350_6..S01R,6,0,,20170811,0,06 2133+ PEL/BBR,True,3,0,638S,0,0,0,0,0,1,,0
129350_6..S01R,6,0,,20170811,0,06 2133+ PEL/BBR,True,3,0,639S,0,0,0,0,0,1,,0
129350_6..S01R,6,0,,20170811,0,06 2133+ PEL/BBR,True,3,0,640S,0,0,0,0,0,1,,0
129600_6..N03R,6,0,,20170811,0,06 2136  BBR/177,True,1,0,611N,0,0,0,0,0,3,3,0
129600_6..N03R,6,0,,20170811,0,06 2136  BBR/177,True,1,0,610N,0,0,0,0,0,3,,0
129600_6..N03R,6,0,,20170811,0,06 2136  BBR/177,True,1,0,609N,0,0,0,0,0,3,,0
129600_6..N03R,6,0,,20170811,0,06 2136  BBR/177,True,1,0,608N,0,0,0,0,0,3,,0
130100_6..N01R,6,0,,20170811,0,06 2141  BBR/PEL,True,1,0,615N,0,0,0,0,0,3,3,0
130100_6..N01R,6,0,,20170811,0,06 2141  BBR/PEL,True,1,0,614N,0,0,0,0,0,3,,0
130100_6..N01R,6,0,,20170811,0,06 2141  BBR/PEL,True,1,0,613N,0,0,0,0,0,3,,0
130100_6..N01R,6,0,,20170811,0,06 2141  BBR/PEL,True,1,0,612N,0,0,0,0,0,3,,0
130100_6..N01R,6,0,,20170811,0,06 2141  BBR/PEL,True,1,0,611N,0,0,0,0,0,3,,0
130100_6..N01R,6,0,,20170811,0,06 2141  BBR/PEL,True,1,0,610N,0,0,0,0,0,3,,0
130100_6..N01R,6,0,,20170811,0,06 2141  BBR/PEL,True,1,0,609N,0,0,0,0,0,3,,0
130100_6..N01R,6,0,,20170811,0,06 2141  BBR/PEL,True,1,0,608N,0,0,0,0,0,3,,0
130100_6..N01R,6,0,,20170811,0,06 2141  BBR/PEL,True,1,0,607N,0,0,0,0,0,3,,0
130100_6..N01R,6,0,,20170811,0,06 2141  BBR/PEL,True,1,0,606N,0,0,0,0,0,3,,0
130100_6..N01R,6,0,,20170811,0,06 2141  BBR/PEL,True,1,0,604N,0,0,0,0,0,3,,0
130100_6..N01R,6,0,,20170811,0,06 2141  BBR/PEL,True,1,0,603N,0,0,0,0,0,3,,0
130100_6..N01R,6,0,,20170811,0,06 2141  BBR/PEL,True,1,0,602N,0,0,0,0,0,3,,0
130100_6..N01R,6,0,,20170811,0,06 2141  BBR/PEL,True,1,0,601N,0,0,0,0,0,3,,0
130150_6..S01R,6,0,,20170811,0,06 2141+ PEL/BBR,True,3,0,626S,0,0,0,0,0,1,1,0
130150_6..S01R,6,0,,20170811,0,06 2141+ PEL/BBR,True,3,0,627S,0,0,0,0,0,1,,0
130150_6..S01R,6,0,,20170811,0,06 2141+ PEL/BBR,True,3,0,628S,0,0,0,0,0,1,,0
130150_6..S01R,6,0,,20170811,0,06 2141+ PEL/BBR,True,3,0,629S,0,0,0,0,0,1,,0
130150_6..S01R,6,0,,20170811,0,06 2141+ PEL/BBR,True,3,0,630S,0,0,0,0,0,1,,0
130150_6..S01R,6,0,,20170811,0,06 2141+ PEL/BBR,True,3,0,631S,0,0,0,0,0,1,,0
130150_6..S01R,6,0,,20170811,0,06 2141+ PEL/BBR,True,3,0,632S,0,0,0,0,0,1,,0
130150_6..S01R,6,0,,20170811,0,06 2141+ PEL/BBR,True,3,0,633S,0,0,0,0,0,1,,0
130150_6..S01R,6,0,,20170811,0,06 2141+ PEL/BBR,True,3,0,634S,0,0,0,0,0,1,,0
130150_6..S01R,6,0,,20170811,0,06 2141+ PEL/BBR,True,3,0,635S,0,0,0,0,0,1,,0
130150_6..S01R,6,0,,20170811,0,06 2141+ PEL/BBR,True,3,0,636S,0,0,0,0,0,1,,0
130150_6..S01R,6,0,,20170811,0,06 2141+ PEL/BBR,True,3,0,637S,0,0,0,0,0,1,,0
130150_6..S01R,6,0,,20170811,0,06 2141+ PEL/BBR,True,3,0,638S,0,0,0,0,0,1,,0
130150_6..S01R,6,0,,20170811,0,06 2141+ PEL/BBR,True,3,0,639S,0,0,0,0,0,1,,0
130150_6..S01R,6,0,,20170811,0,06 2141+ PEL/BBR,True,3,0,640S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,623S,0,0,0,0,0,1,1,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,624S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,625S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,626S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,627S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,628S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,629S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,630S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,631S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,632S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,633S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,634S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,635S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,636S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,637S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,638S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,639S,0,0,0,0,0,1,,0
130950_6..S01R,6,0,,20170811,0,06 2149+ PEL/BBR,True,3,0,640S,0,0,0,0,0,1,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,623N,0,0,0,0,0,4,4,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,622N,0,0,0,0,0,4,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,621N,0,0,0,0,0,4,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,619N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,618N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,617N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,616N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,615N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,614N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,613N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,612N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,611N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,610N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,609N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,608N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,607N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,606N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,604N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,603N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,602N,0,0,0,0,0,3,,0
131150_6..N01R,6,0,,20170811,0,06 2151+ BBR/PEL,True,1,0,601N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,624N,0,0,0,0,0,4,4,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,623N,0,0,0,0,0,4,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,622N,0,0,0,0,0,4,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,621N,0,0,0,0,0,4,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,619N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,618N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,617N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,616N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,615N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,614N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,613N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,612N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,611N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,610N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,609N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,608N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,607N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,606N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,604N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,603N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,602N,0,0,0,0,0,3,,0
131750_6..N01R,6,0,,20170811,0,06 2157+ BBR/PEL,True,1,0,601N,0,0,0,0,0,3,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,618S,0,0,0,0,0,2,2,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,619S,0,0,0,0,0,2,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,621S,0,0,0,0,0,2,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,622S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,623S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,624S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,625S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,626S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,627S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,628S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,629S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,630S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,631S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,632S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,633S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,634S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,635S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,636S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,637S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,638S,0,0,0,0,0,1,,0
131750_6..S01R,6,0,,20170811,0,06 2157+ PEL/BBR,True,3,0,639S,0,0,0,0,0,1,,0
