trip_id,route_id,direction_id,start_time,start_date,schedule_relationship,train_id,is_assigned,direction,stop_sequence,stop_id,arrival_delay,arrival_time,arrival_uncertainty,departure_delay,departure_time,departure_uncertainty,schedule_relationship_update,scheduled_track,actual_track,timestamp
112250_4..N13R,4,0,,20170820,0,04 1842+ NLT/WDL,False,1,0,415N,0,1503273030,0,0,1503273030,0,0,4,,0
112250_4..N13R,4,0,,20170820,0,04 1842+ NLT/WDL,False,1,0,414N,0,1503273180,0,0,1503273180,0,0,4,,0
112250_4..N13R,4,0,,20170820,0,04 1842+ NLT/WDL,False,1,0,413N,0,1503273300,0,0,1503273300,0,0,4,,0
112250_4..N13R,4,0,,20170820,0,04 1842+ NLT/WDL,False,1,0,412N,0,1503273390,0,0,1503273390,0,0,4,,0
112250_4..N13R,4,0,,20170820,0,04 1842+ NLT/WDL,False,1,0,411N,0,1503273480,0,0,1503273480,0,0,4,,0
112250_4..N13R,4,0,,20170820,0,04 1842+ NLT/WDL,False,1,0,410N,0,1503273540,0,0,1503273540,0,0,4,,0
112250_4..N13R,4,0,,20170820,0,04 1842+ NLT/WDL,False,1,0,409N,0,1503273630,0,0,1503273630,0,0,4,,0
112250_4..N13R,4,0,,20170820,0,04 1842+ NLT/WDL,False,1,0,408N,0,1503273720,0,0,1503273720,0,0,4,,0
112250_4..N13R,4,0,,20170820,0,04 1842+ NLT/WDL,False,1,0,407N,0,1503273780,0,0,1503273780,0,0,4,,0
112250_4..N13R,4,0,,20170820,0,04 1842+ NLT/WDL,False,1,0,406N,0,1503273840,0,0,1503273840,0,0,4,,0
112250_4..N13R,4,0,,20170820,0,04 1842+ NLT/WDL,False,1,0,405N,0,1503273960,0,0,1503273960,0,0,4,,0
112250_4..N13R,4,0,,20170820,0,04 1842+ NLT/WDL,False,1,0,402N,0,1503274050,0,0,1503274050,0,0,4,,0
112250_4..N13R,4,0,,20170820,0,04 1842+ NLT/WDL,False,1,0,401N,0,1503274170,0,0,0,0,0,4,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,401S,0,0,0,0,1503269190,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,402S,0,1503269310,0,0,1503269310,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,405S,0,1503269400,0,0,1503269400,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,406S,0,1503269520,0,0,1503269520,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,407S,0,1503269580,0,0,1503269580,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,408S,0,1503269640,0,0,1503269640,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,409S,0,1503269730,0,0,1503269730,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,410S,0,1503269820,0,0,1503269820,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,411S,0,1503269880,0,0,1503269880,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,412S,0,1503269970,0,0,1503269970,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,413S,0,1503270060,0,0,1503270060,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,414S,0,1503270180,0,0,1503270180,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,415S,0,1503270330,0,0,1503270330,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,416S,0,1503270420,0,0,1503270420,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,621S,0,1503270570,0,0,1503270660,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,626S,0,1503270930,0,0,1503270930,0,0,2,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,629S,0,1503271170,0,0,1503271170,0,0,2,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,631S,0,1503271350,0,0,1503271350,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,632S,0,1503271470,0,0,1503271470,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,633S,0,1503271530,0,0,1503271530,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,634S,0,1503271590,0,0,1503271590,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,635S,0,1503271680,0,0,1503271680,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,636S,0,1503271770,0,0,1503271770,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,637S,0,1503271860,0,0,1503271860,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,638S,0,1503271920,0,0,1503271920,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,639S,0,1503272010,0,0,1503272010,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,640S,0,1503272130,0,0,1503272130,0,0,2,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,418S,0,1503272220,0,0,1503272220,0,0,2,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,419S,0,1503272310,0,0,1503272310,0,0,2,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,420S,0,1503272370,0,0,1503272370,0,0,2,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,423S,0,1503272670,0,0,1503272670,0,0,2,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,234S,0,1503272760,0,0,1503272760,0,0,2,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,235S,0,1503272850,0,0,1503272850,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,236S,0,1503272910,0,0,1503272910,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,237S,0,1503273000,0,0,1503273000,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,238S,0,1503273090,0,0,1503273090,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,239S,0,1503273180,0,0,1503273180,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,248S,0,1503273270,0,0,1503273270,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,249S,0,1503273360,0,0,1503273360,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,250S,0,1503273480,0,0,1503273480,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,251S,0,1503273630,0,0,1503273630,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,252S,0,1503273720,0,0,1503273720,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,253S,0,1503273810,0,0,1503273810,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,254S,0,1503273870,0,0,1503273870,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,255S,0,1503273960,0,0,1503273960,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,256S,0,1503274050,0,0,1503274050,0,0,1,,0
112650_4..S01X015,4,0,,20170820,0,04 1846+ WDL/NLT,False,3,0,257S,0,1503274110,0,0,0,0,0,1,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,257N,0,0,0,0,1503269580,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,256N,0,1503269670,0,0,1503269670,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,255N,0,1503269730,0,0,1503269730,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,254N,0,1503269820,0,0,1503269820,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,253N,0,1503269880,0,0,1503269880,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,252N,0,1503270000,0,0,1503270000,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,251N,0,1503270090,0,0,1503270090,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,250N,0,1503270240,0,0,1503270240,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,249N,0,1503270360,0,0,1503270360,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,248N,0,1503270450,0,0,1503270450,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,239N,0,1503270540,0,0,1503270540,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,238N,0,1503270630,0,0,1503270630,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,237N,0,1503270750,0,0,1503270750,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,236N,0,1503270870,0,0,1503270870,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,235N,0,1503270930,0,0,1503270930,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,234N,0,1503271020,0,0,1503271020,0,0,3,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,423N,0,1503271110,0,0,1503271110,0,0,3,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,420N,0,1503271410,0,0,1503271410,0,0,3,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,419N,0,1503271470,0,0,1503271470,0,0,3,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,418N,0,1503271560,0,0,1503271560,0,0,3,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,640N,0,1503271650,0,0,1503271650,0,0,3,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,639N,0,1503271770,0,0,1503271770,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,638N,0,1503271860,0,0,1503271860,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,637N,0,1503271920,0,0,1503271920,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,636N,0,1503272010,0,0,1503272010,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,635N,0,1503272100,0,0,1503272100,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,634N,0,1503272220,0,0,1503272220,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,633N,0,1503272280,0,0,1503272280,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,632N,0,1503272340,0,0,1503272340,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,631N,0,1503272460,0,0,1503272460,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,630N,0,1503272580,0,0,1503272580,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,629N,0,1503272670,0,0,1503272670,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,628N,0,1503272760,0,0,1503272760,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,627N,0,1503272880,0,0,1503272880,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,626N,0,1503272970,0,0,1503272970,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,625N,0,1503273090,0,0,1503273090,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,624N,0,1503273180,0,0,1503273180,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,623N,0,1503273240,0,0,1503273240,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,622N,0,1503273330,0,0,1503273330,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,621N,0,1503273420,0,0,1503273420,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,416N,0,1503273570,0,0,1503273570,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,415N,0,1503273660,0,0,1503273660,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,414N,0,1503273810,0,0,1503273810,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,413N,0,1503273930,0,0,1503273930,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,412N,0,1503274020,0,0,1503274020,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,411N,0,1503274110,0,0,1503274110,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,410N,0,1503274170,0,0,1503274170,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,409N,0,1503274260,0,0,1503274260,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,408N,0,1503274350,0,0,1503274350,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,407N,0,1503274410,0,0,1503274410,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,406N,0,1503274470,0,0,1503274470,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,405N,0,1503274590,0,0,1503274590,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,402N,0,1503274680,0,0,1503274680,0,0,4,,0
113300_4..N13R,4,0,,20170820,0,04 1853  NLT/WDL,False,1,0,401N,0,1503274800,0,0,0,0,0,4,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,626N,0,1503267649,0,0,1503267649,0,0,4,4,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,621N,0,1503268099,0,0,1503268099,0,0,4,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,619N,0,1503268279,0,0,1503268279,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,618N,0,1503268369,0,0,1503268369,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,617N,0,1503268429,0,0,1503268429,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,616N,0,1503268549,0,0,1503268549,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,615N,0,1503268639,0,0,1503268639,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,614N,0,1503268729,0,0,1503268729,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,613N,0,1503268849,0,0,1503268849,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,612N,0,1503268939,0,0,1503268939,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,611N,0,1503269029,0,0,1503269029,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,610N,0,1503269089,0,0,1503269089,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,609N,0,1503269179,0,0,1503269179,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,608N,0,1503269239,0,0,1503269239,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,607N,0,1503269329,0,0,1503269329,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,606N,0,1503269389,0,0,1503269389,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,604N,0,1503269449,0,0,1503269449,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,603N,0,1503269539,0,0,1503269539,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,602N,0,1503269629,0,0,1503269629,0,0,3,,0
106850_6..N,6,0,,20170820,0,/6 1748+ BBR/PEL,True,1,0,601N,0,1503269779,0,0,0,0,0,3,,0
104450_6..N01R,6,0,,20170820,0,06 1724+ BBR/PEL,True,1,0,606N,0,1503267628,0,0,1503267628,0,0,3,3,0
104450_6..N01R,6,0,,20170820,0,06 1724+ BBR/PEL,True,1,0,604N,0,1503267688,0,0,1503267688,0,0,3,,0
104450_6..N01R,6,0,,20170820,0,06 1724+ BBR/PEL,True,1,0,603N,0,1503267778,0,0,1503267778,0,0,3,,0
104450_6..N01R,6,0,,20170820,0,06 1724+ BBR/PEL,True,1,0,602N,0,1503267868,0,0,1503267868,0,0,3,,0
104450_6..N01R,6,0,,20170820,0,06 1724+ BBR/PEL,True,1,0,601N,0,1503268018,0,0,0,0,0,3,,0
104750_6..S01X011,6,0,,20170820,0,06 1727+ PEL/BBR,True,3,0,634S,0,1503267623,0,0,1503267623,0,0,1,1,0
104750_6..S01X011,6,0,,20170820,0,06 1727+ PEL/BBR,True,3,0,635S,0,1503267713,0,0,1503267713,0,0,1,,0
104750_6..S01X011,6,0,,20170820,0,06 1727+ PEL/BBR,True,3,0,636S,0,1503267803,0,0,1503267803,0,0,1,,0
104750_6..S01X011,6,0,,20170820,0,06 1727+ PEL/BBR,True,3,0,637S,0,1503267893,0,0,1503267893,0,0,1,,0
104750_6..S01X011,6,0,,20170820,0,06 1727+ PEL/BBR,True,3,0,638S,0,1503267953,0,0,1503267953,0,0,1,,0
104750_6..S01X011,6,0,,20170820,0,06 1727+ PEL/BBR,True,3,0,639S,0,1503268043,0,0,1503268043,0,0,1,,0
104750_6..S01X011,6,0,,20170820,0,06 1727+ PEL/BBR,True,3,0,640S,0,1503268163,0,0,0,0,0,1,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,619N,0,1503267656,0,0,1503267656,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,618N,0,1503267746,0,0,1503267746,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,617N,0,1503267806,0,0,1503267806,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,616N,0,1503267926,0,0,1503267926,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,615N,0,1503268016,0,0,1503268016,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,614N,0,1503268106,0,0,1503268106,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,613N,0,1503268226,0,0,1503268226,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,612N,0,1503268316,0,0,1503268316,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,611N,0,1503268406,0,0,1503268406,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,610N,0,1503268466,0,0,1503268466,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,609N,0,1503268556,0,0,1503268556,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,608N,0,1503268616,0,0,1503268616,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,607N,0,1503268706,0,0,1503268706,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,606N,0,1503268766,0,0,1503268766,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,604N,0,1503268826,0,0,1503268826,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,603N,0,1503268916,0,0,1503268916,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,602N,0,1503269006,0,0,1503269006,0,0,3,,0
105650_6..N01R,6,0,,20170820,0,06 1736+ BBR/PEL,True,3,0,601N,0,1503269156,0,0,0,0,0,3,,0
105950_6..S01X011,6,0,,20170820,0,06 1739+ PEL/BBR,True,3,0,631S,0,1503267777,0,0,1503267777,0,0,1,,0
105950_6..S01X011,6,0,,20170820,0,06 1739+ PEL/BBR,True,3,0,632S,0,1503267897,0,0,1503267897,0,0,1,,0
105950_6..S01X011,6,0,,20170820,0,06 1739+ PEL/BBR,True,3,0,633S,0,1503267957,0,0,1503267957,0,0,1,,0
105950_6..S01X011,6,0,,20170820,0,06 1739+ PEL/BBR,True,3,0,634S,0,1503268017,0,0,1503268017,0,0,1,,0
105950_6..S01X011,6,0,,20170820,0,06 1739+ PEL/BBR,True,3,0,635S,0,1503268107,0,0,1503268107,0,0,1,,0
105950_6..S01X011,6,0,,20170820,0,06 1739+ PEL/BBR,True,3,0,636S,0,1503268197,0,0,1503268197,0,0,1,,0
105950_6..S01X011,6,0,,20170820,0,06 1739+ PEL/BBR,True,3,0,637S,0,1503268287,0,0,1503268287,0,0,1,,0
105950_6..S01X011,6,0,,20170820,0,06 1739+ PEL/BBR,True,3,0,638S,0,1503268347,0,0,1503268347,0,0,1,,0
105950_6..S01X011,6,0,,20170820,0,06 1739+ PEL/BBR,True,3,0,639S,0,1503268437,0,0,1503268437,0,0,1,,0
105950_6..S01X011,6,0,,20170820,0,06 1739+ PEL/BBR,True,3,0,640S,0,1503268557,0,0,0,0,0,1,,0
107150_6..S01X011,6,0,,20170820,0,06 1751+ PEL/BBR,True,3,0,621S,0,1503267767,0,0,1503267767,0,0,2,2,0
107150_6..S01X011,6,0,,20170820,0,06 1751+ PEL/BBR,True,3,0,626S,0,1503268037,0,0,1503268037,0,0,2,,0
107150_6..S01X011,6,0,,20170820,0,06 1751+ PEL/BBR,True,3,0,629S,0,1503268277,0,0,1503268277,0,0,2,,0
107150_6..S01X011,6,0,,20170820,0,06 1751+ PEL/BBR,True,3,0,631S,0,1503268457,0,0,1503268457,0,0,1,,0
107150_6..S01X011,6,0,,20170820,0,06 1751+ PEL/BBR,True,3,0,632S,0,1503268577,0,0,1503268577,0,0,1,,0
107150_6..S01X011,6,0,,20170820,0,06 1751+ PEL/BBR,True,3,0,633S,0,1503268637,0,0,1503268637,0,0,1,,0
107150_6..S01X011,6,0,,20170820,0,06 1751+ PEL/BBR,True,3,0,634S,0,1503268697,0,0,1503268697,0,0,1,,0
107150_6..S01X011,6,0,,20170820,0,06 1751+ PEL/BBR,True,3,0,635S,0,1503268787,0,0,1503268787,0,0,1,,0
107150_6..S01X011,6,0,,20170820,0,06 1751+ PEL/BBR,True,3,0,636S,0,1503268877,0,0,1503268877,0,0,1,,0
107150_6..S01X011,6,0,,20170820,0,06 1751+ PEL/BBR,True,3,0,637S,0,1503268967,0,0,1503268967,0,0,1,,0
107150_6..S01X011,6,0,,20170820,0,06 1751+ PEL/BBR,True,3,0,638S,0,1503269027,0,0,1503269027,0,0,1,,0
107150_6..S01X011,6,0,,20170820,0,06 1751+ PEL/BBR,True,3,0,639S,0,1503269117,0,0,1503269117,0,0,1,,0
107150_6..S01X011,6,0,,20170820,0,06 1751+ PEL/BBR,True,3,0,640S,0,1503269237,0,0,0,0,0,1,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,631N,0,1503267635,0,0,1503267635,0,0,4,4,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,630N,0,1503267755,0,0,1503267755,0,0,4,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,629N,0,1503267845,0,0,1503267845,0,0,4,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,628N,0,1503267935,0,0,1503267935,0,0,4,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,627N,0,1503268055,0,0,1503268055,0,0,4,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,626N,0,1503268145,0,0,1503268145,0,0,4,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,625N,0,1503268265,0,0,1503268265,0,0,4,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,624N,0,1503268355,0,0,1503268355,0,0,4,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,623N,0,1503268415,0,0,1503268415,0,0,4,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,622N,0,1503268505,0,0,1503268505,0,0,4,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,621N,0,1503268595,0,0,1503268595,0,0,4,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,619N,0,1503268775,0,0,1503268775,0,0,3,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,618N,0,1503268865,0,0,1503268865,0,0,3,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,617N,0,1503268925,0,0,1503268925,0,0,3,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,616N,0,1503269045,0,0,1503269045,0,0,3,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,615N,0,1503269135,0,0,1503269135,0,0,3,,0
108050_6..N01R,6,0,,20170820,0,06 1800+ BBR/PEL,True,1,0,614N,0,1503269225,0,0,1503269225,0,0,3,,0
